id,job_id,benefit_name
1143,18019,Stock Options
1144,6659,Paid Time Off
1145,3639,Childcare
1146,8499,Professional Development
1147,12918,Wellness Program
1148,1216,Tuition Reimbursement
1149,17450,Tuition Reimbursement
1150,16036,Vision Insurance
1151,7450,Stock Options
1152,941,Stock Options
1153,12450,Free Meals
1154,19510,Employee Discounts
1155,566,Transportation Allowance
1156,3268,Transportation Allowance
1157,2896,Stock Options
1158,14739,401k
1159,17067,Transportation Allowance
1160,14703,401k
1161,8527,Mental Health Support
1162,18478,Stock Options
1163,3973,Vision Insurance
1164,207,Transportation Allowance
1165,12464,Free Meals
1166,19022,Flexible Hours
1167,10132,Career Coaching
1168,16792,Wellness Program
1169,12311,Life Insurance
1170,16817,Flexible Hours
1171,2402,Laptop Provided
1172,225,Phone Allowance
1173,18038,Childcare
1174,6131,Gym Membership
1175,5855,Paternity Leave
1176,11052,Transportation Allowance
1177,1173,Phone Allowance
1178,6403,Maternity Leave
1179,14587,Gym Membership
1180,14113,Phone Allowance
1181,2523,Stock Options
1182,4487,Paternity Leave
1183,9138,Transportation Allowance
1184,1310,Maternity Leave
1185,17202,Paid Time Off
1186,17945,Paid Time Off
1187,6486,Health Insurance
1188,497,Childcare
1189,7724,Free Parking
1190,10600,Vision Insurance
1191,9252,Life Insurance
1192,7997,Free Meals
1193,15496,Stock Options
1194,20000,Gym Membership
1195,13052,Life Insurance
1196,5291,Mental Health Support
1197,16877,Childcare
1198,19122,Paternity Leave
1199,5919,Health Insurance
1200,16822,Paid Time Off
1201,6948,Maternity Leave
1202,2483,Career Coaching
1203,9059,Career Coaching
1204,1053,Transportation Allowance
1205,17744,Transportation Allowance
1206,12914,Maternity Leave
1207,6155,Career Coaching
1208,18027,Vision Insurance
1209,11379,Free Parking
1210,15900,Maternity Leave
1211,520,Mental Health Support
1212,19441,Free Parking
1213,2153,Free Meals
1214,8626,Remote Work
1215,11609,Vision Insurance
1216,5452,Childcare
1217,14364,Flexible Hours
1218,12062,Free Meals
1219,18574,Maternity Leave
1220,13559,Free Parking
1221,16783,Childcare
1222,19748,Tuition Reimbursement
1223,1782,Free Parking
1224,4506,Professional Development
1225,8634,Maternity Leave
1226,12647,Paid Time Off
1227,13269,Gym Membership
1228,12488,Wellness Program
1229,7382,Mental Health Support
1230,13633,Health Insurance
1231,11941,Paid Time Off
1232,11956,Wellness Program
1233,4578,Laptop Provided
1234,3827,Childcare
1235,6198,Tuition Reimbursement
1236,19587,Tuition Reimbursement
1237,19955,Maternity Leave
1238,5098,Maternity Leave
1239,16632,Laptop Provided
1240,4565,Career Coaching
1241,14104,Life Insurance
1242,3975,Career Coaching
1243,6357,Laptop Provided
1244,16382,Professional Development
1245,10558,Paid Time Off
1246,2257,Career Coaching
1247,653,Mental Health Support
1248,16728,Employee Discounts
1249,10144,Wellness Program
1250,19071,Gym Membership
1251,4042,Remote Work
1252,1210,Paid Time Off
1253,4737,Phone Allowance
1254,12959,Maternity Leave
1255,10985,Mental Health Support
1256,14681,Childcare
1257,18747,Gym Membership
1258,9787,Tuition Reimbursement
1259,2821,Free Meals
1260,13069,Phone Allowance
1261,14557,Dental Insurance
1262,5577,Flexible Hours
1263,16311,Tuition Reimbursement
1264,4376,Dental Insurance
1265,9319,Gym Membership
1266,4555,Life Insurance
1267,13053,Tuition Reimbursement
1268,14281,Paid Time Off
1269,18701,Tuition Reimbursement
1270,8764,Life Insurance
1271,9334,Flexible Hours
1272,7133,Health Insurance
1273,1259,Vision Insurance
1274,6726,Wellness Program
1275,5329,Mental Health Support
1276,230,Free Parking
1277,7754,Childcare
1278,16969,Health Insurance
1279,11391,Employee Discounts
1280,11967,Remote Work
1281,18746,Professional Development
1282,15473,Paternity Leave
1283,5874,Dental Insurance
1284,2311,Remote Work
1285,2392,Vision Insurance
1286,19562,Vision Insurance
1287,5700,Vision Insurance
1288,5445,Flexible Hours
1289,1300,Paternity Leave
1290,10203,Life Insurance
1291,18040,Life Insurance
1292,3582,Tuition Reimbursement
1293,15134,Life Insurance
1294,2702,Paternity Leave
1295,1928,Mental Health Support
1296,19003,Free Meals
1297,11116,Transportation Allowance
1298,17429,Flexible Hours
1299,11942,Stock Options
1300,16699,Wellness Program
1301,4359,Transportation Allowance
1302,9708,Career Coaching
1303,7346,Employee Discounts
1304,14416,Remote Work
1305,15385,Phone Allowance
1306,13039,Flexible Hours
1307,15775,Gym Membership
1308,19281,Life Insurance
1309,19903,Dental Insurance
1310,8556,Paid Time Off
1311,16556,Mental Health Support
1312,11676,Free Meals
1313,14038,Paid Time Off
1314,14764,Transportation Allowance
1315,12819,Mental Health Support
1316,8763,Paid Time Off
1317,11089,Dental Insurance
1318,3390,Gym Membership
1319,13869,Employee Discounts
1320,381,Tuition Reimbursement
1321,17321,Free Meals
1322,9539,Mental Health Support
1323,846,Childcare
1324,7822,Health Insurance
1325,13146,Free Parking
1326,2452,Flexible Hours
1327,12481,Career Coaching
1328,14829,Dental Insurance
1329,13812,Professional Development
1330,10043,Wellness Program
1331,7073,Health Insurance
1332,5326,Professional Development
1333,9938,Transportation Allowance
1334,17764,Free Meals
1335,15185,Employee Discounts
1336,12067,Health Insurance
1337,9578,Paternity Leave
1338,18223,Maternity Leave
1339,5023,Mental Health Support
1340,6408,Phone Allowance
1341,11615,Wellness Program
1342,10349,Life Insurance
1343,6934,Career Coaching
1344,2053,Maternity Leave
1345,9800,Life Insurance
1346,14896,Tuition Reimbursement
1347,16648,Career Coaching
1348,10181,Professional Development
1349,12887,Career Coaching
1350,9634,401k
1351,19515,Professional Development
1352,10503,Free Meals
1353,7234,Phone Allowance
1354,16880,Transportation Allowance
1355,18999,Career Coaching
1356,11119,Mental Health Support
1357,14754,Life Insurance
1358,1345,Professional Development
1359,1885,Vision Insurance
1360,13458,Dental Insurance
1361,14435,Stock Options
1362,7028,Stock Options
1363,9057,Childcare
1364,17787,Professional Development
1365,12657,Mental Health Support
1366,703,Childcare
1367,18488,Remote Work
1368,1846,Life Insurance
1369,12470,Laptop Provided
1370,4605,Gym Membership
1371,10637,Vision Insurance
1372,9864,Mental Health Support
1373,19630,Stock Options
1374,32,Stock Options
1375,13463,Remote Work
1376,14997,401k
1377,9642,Career Coaching
1378,12268,Stock Options
1379,14376,Employee Discounts
1380,3241,Paternity Leave
1381,8298,Tuition Reimbursement
1382,4060,Vision Insurance
1383,2035,Employee Discounts
1384,1032,Remote Work
1385,14472,Flexible Hours
1386,10713,Gym Membership
1387,1101,Wellness Program
1388,18975,Paid Time Off
1389,3503,Transportation Allowance
1390,9683,Remote Work
1391,18847,Wellness Program
1392,6060,Mental Health Support
1393,11408,Wellness Program
1394,10239,Paternity Leave
1395,13392,Maternity Leave
1396,6316,Life Insurance
1397,18229,Childcare
1398,1711,Employee Discounts
1399,9173,Paternity Leave
1400,1368,Life Insurance
1401,5249,Laptop Provided
1402,6739,Wellness Program
1403,12284,Professional Development
1404,13919,Employee Discounts
1405,16719,Gym Membership
1406,8525,Free Meals
1407,17519,Tuition Reimbursement
1408,1551,Paid Time Off
1409,19192,Life Insurance
1410,265,Professional Development
1411,6162,Flexible Hours
1412,14631,Paid Time Off
1413,15552,Remote Work
1414,16182,Employee Discounts
1415,18145,Professional Development
1416,15493,Wellness Program
1417,4046,Flexible Hours
1418,18264,Life Insurance
1419,4053,Childcare
1420,10580,Laptop Provided
1421,18241,Health Insurance
1422,18252,Free Parking
1423,9280,Paternity Leave
1424,2449,Mental Health Support
1425,6470,Childcare
1426,15766,Dental Insurance
1427,12271,Employee Discounts
1428,12886,Dental Insurance
1429,18555,Vision Insurance
1430,2632,Laptop Provided
1431,10745,Free Meals
1432,11568,Dental Insurance
1433,12695,Paid Time Off
1434,9761,Laptop Provided
1435,13947,Health Insurance
1436,5289,Remote Work
1437,15083,Free Meals
1438,8610,Career Coaching
1439,17377,Life Insurance
1440,17140,Career Coaching
1441,1411,Gym Membership
1442,12324,Free Meals
1443,11835,Laptop Provided
1444,18076,Paid Time Off
1445,8182,Paternity Leave
1446,4337,Flexible Hours
1447,15933,Flexible Hours
1448,3471,Dental Insurance
1449,4189,Flexible Hours
1450,12632,Wellness Program
1451,15959,401k
1452,14198,Employee Discounts
1453,2608,Free Parking
1454,14017,Childcare
1455,15144,Maternity Leave
1456,10658,Paternity Leave
1457,5593,Stock Options
1458,18350,Gym Membership
1459,11414,Stock Options
1460,19325,Tuition Reimbursement
1461,12304,Life Insurance
1462,13870,Childcare
1463,18207,Remote Work
1464,19782,Gym Membership
1465,5903,Phone Allowance
1466,5009,Paid Time Off
1467,4766,Stock Options
1468,10279,Mental Health Support
1469,17675,Free Parking
1470,4511,Free Parking
1471,5585,Maternity Leave
1472,16197,Paternity Leave
1473,17112,Career Coaching
1474,11673,Maternity Leave
1475,15464,Maternity Leave
1476,9651,Wellness Program
1477,5415,Paid Time Off
1478,231,Stock Options
1479,11483,Free Parking
1480,12979,Professional Development
1481,9039,Laptop Provided
1482,8877,Mental Health Support
1483,19526,Vision Insurance
1484,19036,Tuition Reimbursement
1485,2985,Career Coaching
1486,13726,Gym Membership
1487,19298,Phone Allowance
1488,14654,Paternity Leave
1489,3405,Health Insurance
1490,18820,Wellness Program
1491,16393,Free Parking
1492,15057,Stock Options
1493,3742,Professional Development
1494,14765,Mental Health Support
1495,3971,Stock Options
1496,1993,Childcare
1497,3234,Employee Discounts
1498,15624,Vision Insurance
1499,13830,Laptop Provided
1500,16124,Professional Development
1501,14121,Career Coaching
1502,17741,Transportation Allowance
1503,14390,Laptop Provided
1504,6333,Childcare
1505,15200,Gym Membership
1506,12365,Transportation Allowance
1507,19679,Health Insurance
1508,848,Transportation Allowance
1509,3076,Flexible Hours
1510,13832,Paternity Leave
1511,2314,Gym Membership
1512,5978,Mental Health Support
1513,12962,Stock Options
1514,17569,Remote Work
1515,10574,Phone Allowance
1516,9945,Maternity Leave
1517,3261,Mental Health Support
1518,5396,Flexible Hours
1519,8087,Free Meals
1520,7251,Gym Membership
1521,16009,Stock Options
1522,14771,Wellness Program
1523,15054,401k
1524,4964,Remote Work
1525,1971,Flexible Hours
1526,3483,Stock Options
1527,2960,401k
1528,13491,Gym Membership
1529,11175,Transportation Allowance
1530,7513,Free Meals
1531,8395,Gym Membership
1532,11603,Phone Allowance
1533,16169,Stock Options
1534,3381,Employee Discounts
1535,18361,Paid Time Off
1536,8821,Remote Work
1537,1801,Maternity Leave
1538,3761,Professional Development
1539,13579,Laptop Provided
1540,17171,Transportation Allowance
1541,850,Paid Time Off
1542,14380,Mental Health Support
1543,10357,Life Insurance
1544,5340,Stock Options
1545,8186,Stock Options
1546,16016,Life Insurance
1547,3867,Tuition Reimbursement
1548,17788,Stock Options
1549,14553,Free Meals
1550,18258,Wellness Program
1551,18181,Life Insurance
1552,18587,Gym Membership
1553,15607,Free Meals
1554,19481,Life Insurance
1555,17946,Health Insurance
1556,16418,Professional Development
1557,3098,Childcare
1558,16780,Stock Options
1559,688,Phone Allowance
1560,13602,Gym Membership
1561,5116,Wellness Program
1562,1219,Health Insurance
1563,14343,Free Meals
1564,12575,401k
1565,3349,Wellness Program
1566,1551,Transportation Allowance
1567,14781,Phone Allowance
1568,11012,Transportation Allowance
1569,3819,Dental Insurance
1570,17600,Employee Discounts
1571,8138,Flexible Hours
1572,8609,Gym Membership
1573,1413,Professional Development
1574,19021,Phone Allowance
1575,7113,Transportation Allowance
1576,15609,Dental Insurance
1577,10810,Free Parking
1578,4099,Stock Options
1579,19368,Employee Discounts
1580,11888,Flexible Hours
1581,2536,Wellness Program
1582,17184,Vision Insurance
1583,11276,Flexible Hours
1584,10584,Free Parking
1585,2603,Life Insurance
1586,19567,Free Meals
1587,17641,Vision Insurance
1588,4301,Tuition Reimbursement
1589,13336,Flexible Hours
1590,9323,Laptop Provided
1591,16043,Free Meals
1592,18741,Maternity Leave
1593,1343,Wellness Program
1594,1945,Career Coaching
1595,16210,Life Insurance
1596,18275,Mental Health Support
1597,6102,Wellness Program
1598,18294,Remote Work
1599,11866,Mental Health Support
1600,4287,Tuition Reimbursement
1601,7405,Tuition Reimbursement
1602,8344,Transportation Allowance
1603,4240,Phone Allowance
1604,15386,Life Insurance
1605,9968,Phone Allowance
1606,14086,Flexible Hours
1607,16236,Employee Discounts
1608,11551,Vision Insurance
1609,14202,Mental Health Support
1610,4342,Remote Work
1611,14315,Vision Insurance
1612,2282,Free Parking
1613,10119,Childcare
1614,1571,Professional Development
1615,18618,Paternity Leave
1616,4547,Life Insurance
1617,15290,Stock Options
1618,2667,401k
1619,15511,Childcare
1620,12955,Paid Time Off
1621,4778,Stock Options
1622,18624,Employee Discounts
1623,4693,Tuition Reimbursement
1624,16887,401k
1625,11799,Wellness Program
1626,16501,Transportation Allowance
1627,4127,Childcare
1628,5724,401k
1629,12428,Mental Health Support
1630,8776,Career Coaching
1631,4565,Transportation Allowance
1632,4453,Professional Development
1633,10773,Free Parking
1634,4728,Stock Options
1635,2124,Vision Insurance
1636,15037,Transportation Allowance
1637,9922,Free Parking
1638,11976,Mental Health Support
1639,15166,Health Insurance
1640,7503,Maternity Leave
1641,19707,401k
1642,16404,Free Meals
1643,11417,Mental Health Support
1644,19242,Life Insurance
1645,14006,Phone Allowance
1646,9322,Dental Insurance
1647,19223,Health Insurance
1648,545,Career Coaching
1649,839,Gym Membership
1650,16755,Dental Insurance
1651,5429,Stock Options
1652,6389,Phone Allowance
1653,7759,Career Coaching
1654,1888,Tuition Reimbursement
1655,7576,Paid Time Off
1656,16660,Transportation Allowance
1657,10970,Free Meals
1658,9664,Mental Health Support
1659,6253,Dental Insurance
1660,19960,Stock Options
1661,9174,Vision Insurance
1662,8571,Vision Insurance
1663,9587,Dental Insurance
1664,9770,Paternity Leave
1665,9122,Health Insurance
1666,1811,Free Parking
1667,2500,Employee Discounts
1668,99,Vision Insurance
1669,659,Professional Development
1670,19126,Career Coaching
1671,14522,Dental Insurance
1672,13184,Employee Discounts
1673,4518,Transportation Allowance
1674,8700,Laptop Provided
1675,1182,Laptop Provided
1676,10213,Transportation Allowance
1677,10506,Gym Membership
1678,19993,Gym Membership
1679,5262,Phone Allowance
1680,11669,Life Insurance
1681,18416,Phone Allowance
1682,11826,Free Parking
1683,15849,Transportation Allowance
1684,18589,Laptop Provided
1685,15661,Mental Health Support
1686,17141,Gym Membership
1687,6170,Career Coaching
1688,11245,Flexible Hours
1689,6255,Childcare
1690,5445,Professional Development
1691,5676,Employee Discounts
1692,4573,Vision Insurance
1693,16614,Stock Options
1694,8617,Remote Work
1695,19051,Phone Allowance
1696,2241,Health Insurance
1697,14728,Career Coaching
1698,5737,Phone Allowance
1699,18543,401k
1700,15074,Phone Allowance
1701,3508,Phone Allowance
1702,11112,Paid Time Off
1703,4979,Stock Options
1704,16143,Dental Insurance
1705,9461,Free Parking
1706,12392,Flexible Hours
1707,3022,Laptop Provided
1708,4338,Free Parking
1709,2503,Health Insurance
1710,1143,Free Meals
1711,16548,Gym Membership
1712,13112,Employee Discounts
1713,18093,Wellness Program
1714,16745,Vision Insurance
1715,3948,Life Insurance
1716,17552,Phone Allowance
1717,5626,Professional Development
1718,7137,Maternity Leave
1719,18498,Maternity Leave
1720,5971,Phone Allowance
1721,17644,Tuition Reimbursement
1722,7292,Employee Discounts
1723,8981,Maternity Leave
1724,5725,Stock Options
1725,16757,Paternity Leave
1726,4742,Paid Time Off
1727,14480,Paid Time Off
1728,10747,Professional Development
1729,15564,Transportation Allowance
1730,14381,Stock Options
1731,3845,Stock Options
1732,8422,Life Insurance
1733,8951,Vision Insurance
1734,12360,Free Parking
