id,company_id,review_title,review_rating,review_date
484,1068,Good work-life balance,2.7,2023-02-11 14:08:53
485,605,Fast-paced environment,3.6,2024-11-23 14:08:53
486,1978,Poor management,4.7,2024-01-24 14:08:53
487,149,Toxic workplace,3.1,2023-02-07 14:08:53
488,19,Innovative environment,2.3,2023-02-26 14:08:53
489,1322,Remote-friendly,1.4,2024-05-06 14:08:53
490,690,Supportive team,1.1,2024-01-04 14:08:53
491,23,Remote-friendly,2.9,2024-11-06 14:08:53
492,1252,High stress environment,1.1,2024-10-20 14:08:53
493,1990,Excellent benefits,4.5,2025-10-22 14:08:53
494,1435,Limited growth,3.2,2023-07-06 14:08:53
495,1862,Amazing colleagues,1.6,2023-07-23 14:08:53
496,1644,Poor management,1.3,2025-07-08 14:08:53
497,1470,Toxic workplace,4.8,2025-09-02 14:08:53
498,907,Underpaid position,3.4,2022-12-13 14:08:53
499,1413,Remote-friendly,3.3,2023-12-14 14:08:53
500,1491,Supportive team,1.2,2022-11-27 14:08:53
501,1179,Challenging projects,2.5,2023-02-18 14:08:53
502,1808,Career growth opportunities,1.4,2023-07-21 14:08:53
503,1121,Remote-friendly,2.4,2024-02-04 14:08:53
504,619,Underpaid position,4.3,2025-09-25 14:08:53
505,1313,High stress environment,1.4,2023-04-09 14:08:53
506,761,Excellent benefits,2.3,2024-05-25 14:08:53
507,790,High stress environment,1.7,2024-03-19 14:08:53
508,1598,High stress environment,1.5,2024-10-25 14:08:53
509,964,Good work-life balance,3.3,2024-02-13 14:08:53
510,1912,Amazing company culture,2.4,2025-02-15 14:08:53
511,514,High stress environment,1.5,2023-09-14 14:08:53
512,995,Remote-friendly,4.5,2025-04-26 14:08:53
513,896,Career growth opportunities,2.1,2023-05-20 14:08:53
514,837,Excellent benefits,1.3,2023-02-06 14:08:53
515,723,High stress environment,1.6,2024-12-21 14:08:53
516,1894,Amazing company culture,2.5,2023-12-08 14:08:53
517,1836,Supportive team,2.4,2025-09-15 14:08:53
518,143,Challenging projects,4.3,2024-07-31 14:08:53
519,839,Good work-life balance,1.9,2025-09-26 14:08:53
520,1036,High stress environment,2.6,2023-07-24 14:08:53
521,584,Competitive salary,4.1,2023-12-11 14:08:53
522,1739,Fast-paced environment,3.7,2025-10-04 14:08:53
523,1887,Amazing company culture,1.2,2023-06-19 14:08:53
524,974,Supportive team,3.2,2025-07-06 14:08:53
525,1293,Challenging projects,1.5,2023-08-08 14:08:53
526,824,Underpaid position,4.9,2025-01-30 14:08:53
527,1886,Amazing colleagues,1.7,2024-11-19 14:08:53
528,1009,Career growth opportunities,3.1,2023-06-09 14:08:53
529,376,Great place to work,4.1,2025-03-29 14:08:53
530,1781,Innovative environment,3.3,2025-04-20 14:08:53
531,1977,Challenging projects,3.0,2025-07-29 14:08:53
532,516,Underpaid position,4.8,2024-05-09 14:08:53
533,1014,Strong leadership,1.5,2024-08-06 14:08:53
534,735,Strong leadership,4.7,2023-05-30 14:08:53
535,464,Great place to work,2.1,2024-06-24 14:08:53
536,36,Flexible working hours,4.0,2024-01-20 14:08:53
537,1701,Supportive team,1.8,2025-08-03 14:08:53
538,859,Good work-life balance,4.1,2023-07-14 14:08:53
539,1356,Supportive team,1.3,2024-11-26 14:08:53
540,1363,Amazing company culture,4.2,2023-09-09 14:08:53
541,314,Excellent benefits,3.0,2023-11-09 14:08:53
542,1978,Innovative environment,3.4,2023-10-30 14:08:53
543,1671,Underpaid position,4.9,2024-06-10 14:08:53
544,517,Competitive salary,2.6,2024-06-24 14:08:53
545,650,Poor management,3.1,2024-12-30 14:08:53
546,1391,Poor management,2.7,2024-05-05 14:08:53
547,1216,High stress environment,2.4,2024-05-15 14:08:53
548,930,Good work-life balance,2.2,2024-04-15 14:08:53
549,435,Strong leadership,1.3,2024-11-04 14:08:53
550,306,Challenging projects,3.8,2025-03-30 14:08:53
551,152,Fast-paced environment,1.3,2024-06-04 14:08:53
552,842,Remote-friendly,2.2,2024-04-01 14:08:53
553,1122,Challenging projects,4.4,2023-01-30 14:08:53
554,1554,Excellent benefits,3.0,2024-04-08 14:08:53
555,393,High stress environment,3.4,2023-09-23 14:08:53
556,969,Poor management,1.1,2025-06-29 14:08:53
557,202,Remote-friendly,3.2,2025-06-09 14:08:53
558,1766,Fast-paced environment,2.4,2023-12-29 14:08:53
559,155,Amazing colleagues,2.5,2023-04-14 14:08:53
560,1975,Challenging projects,4.4,2023-09-06 14:08:53
561,1067,Challenging projects,4.5,2025-11-09 14:08:53
562,763,Limited growth,4.0,2024-02-25 14:08:53
563,540,Challenging projects,1.4,2023-04-10 14:08:53
564,1406,Good work-life balance,1.4,2024-04-05 14:08:53
565,1624,Poor management,1.2,2023-09-16 14:08:53
566,472,Challenging projects,4.5,2022-12-12 14:08:53
567,637,Amazing company culture,1.5,2025-07-22 14:08:53
568,1762,High stress environment,3.5,2024-03-03 14:08:53
569,1085,Amazing colleagues,2.2,2025-06-08 14:08:53
570,1268,Supportive team,4.8,2025-06-05 14:08:53
571,1631,Supportive team,3.0,2024-04-03 14:08:53
572,1286,High stress environment,2.9,2023-05-30 14:08:53
573,990,Good work-life balance,1.9,2025-01-30 14:08:53
574,996,Flexible working hours,1.8,2025-08-27 14:08:53
575,1099,High stress environment,3.9,2024-03-16 14:08:53
576,1967,Remote-friendly,1.3,2024-09-03 14:08:53
577,153,Career growth opportunities,1.6,2025-09-15 14:08:53
578,111,Underpaid position,4.7,2023-11-17 14:08:53
579,306,Great place to work,2.7,2023-11-18 14:08:53
580,1029,Toxic workplace,2.5,2025-09-18 14:08:53
581,1474,Limited growth,3.8,2024-06-01 14:08:53
582,263,High stress environment,2.1,2023-05-08 14:08:53
583,97,Learning opportunities,2.0,2024-09-03 14:08:53
584,929,Remote-friendly,4.0,2023-06-19 14:08:53
585,923,Remote-friendly,1.2,2024-03-10 14:08:53
586,544,Limited growth,3.0,2025-03-16 14:08:53
587,1172,Great place to work,4.0,2025-03-26 14:08:53
588,1413,Challenging projects,2.1,2024-10-22 14:08:53
589,1666,Competitive salary,1.8,2025-03-06 14:08:53
590,570,Supportive team,4.0,2023-02-04 14:08:53
591,389,Amazing company culture,4.5,2023-06-04 14:08:53
592,49,Great place to work,4.5,2025-05-09 14:08:53
593,1589,Good work-life balance,3.0,2025-05-29 14:08:53
594,1460,Competitive salary,4.8,2025-01-28 14:08:53
595,933,Supportive team,1.9,2024-03-06 14:08:53
596,1041,Amazing colleagues,4.5,2023-08-13 14:08:53
597,124,Competitive salary,4.0,2022-12-12 14:08:53
598,1140,Poor management,3.2,2025-06-15 14:08:53
599,1143,Poor management,4.3,2025-01-21 14:08:53
600,1471,Career growth opportunities,4.5,2024-11-27 14:08:53
601,1573,Poor management,4.6,2023-01-23 14:08:53
602,1000,Career growth opportunities,1.5,2024-11-14 14:08:53
603,76,Innovative environment,2.4,2023-07-09 14:08:53
604,1097,Amazing company culture,2.8,2025-07-12 14:08:53
605,930,Learning opportunities,2.5,2023-12-25 14:08:53
606,1620,High stress environment,3.8,2024-11-25 14:08:53
607,319,Amazing colleagues,3.4,2023-01-06 14:08:53
608,714,Flexible working hours,2.6,2023-01-30 14:08:53
609,624,Amazing colleagues,2.4,2022-12-18 14:08:53
610,410,Limited growth,3.4,2024-01-01 14:08:53
611,1444,Great place to work,1.9,2023-04-19 14:08:53
612,1318,Good work-life balance,4.2,2024-06-19 14:08:53
613,1567,Amazing company culture,2.2,2023-08-31 14:08:53
614,1379,Innovative environment,3.8,2023-01-30 14:08:53
615,1865,Underpaid position,2.9,2025-08-27 14:08:53
616,542,Excellent benefits,3.9,2023-07-29 14:08:53
617,1936,Flexible working hours,3.9,2023-08-03 14:08:53
618,1773,Strong leadership,4.0,2023-03-04 14:08:53
619,1895,Great place to work,3.9,2024-08-04 14:08:53
620,1945,Strong leadership,4.7,2025-11-03 14:08:53
621,465,Innovative environment,4.1,2024-06-07 14:08:53
622,1899,Flexible working hours,3.5,2025-02-24 14:08:53
623,1537,Innovative environment,4.5,2023-11-06 14:08:53
624,1046,Career growth opportunities,3.0,2023-08-15 14:08:53
625,1966,Remote-friendly,2.2,2023-06-25 14:08:53
626,389,Learning opportunities,2.5,2023-01-27 14:08:53
627,1314,Learning opportunities,3.7,2025-06-30 14:08:53
628,1801,Fast-paced environment,3.7,2024-06-03 14:08:53
629,1832,Underpaid position,3.4,2025-01-16 14:08:53
630,1720,High stress environment,2.0,2023-03-29 14:08:53
631,974,Great place to work,2.3,2023-09-25 14:08:53
632,573,Supportive team,2.9,2024-11-02 14:08:53
633,975,Toxic workplace,1.9,2023-01-06 14:08:53
634,1320,Excellent benefits,3.0,2025-05-17 14:08:53
635,114,Challenging projects,1.4,2025-04-03 14:08:53
636,1495,High stress environment,2.8,2025-04-21 14:08:53
637,480,Flexible working hours,3.9,2025-10-03 14:08:53
638,813,Limited growth,1.8,2024-12-13 14:08:53
639,392,Poor management,2.1,2025-04-11 14:08:53
640,337,Amazing colleagues,4.3,2024-06-30 14:08:53
641,754,Excellent benefits,1.8,2024-10-01 14:08:53
642,1276,Amazing colleagues,3.4,2025-06-24 14:08:53
643,1617,Excellent benefits,2.3,2024-01-06 14:08:53
644,495,Strong leadership,2.0,2024-04-28 14:08:53
645,101,Remote-friendly,2.6,2024-03-13 14:08:53
646,899,Toxic workplace,1.8,2025-01-05 14:08:53
647,255,Underpaid position,2.9,2025-08-26 14:08:53
648,904,Great place to work,1.9,2023-01-12 14:08:53
649,1180,Limited growth,5.0,2025-05-06 14:08:53
650,728,Fast-paced environment,2.5,2023-01-28 14:08:53
651,412,Learning opportunities,4.7,2023-10-11 14:08:53
652,1982,Great place to work,4.3,2024-03-22 14:08:53
653,551,Underpaid position,1.6,2025-03-06 14:08:53
654,1330,Great place to work,1.3,2024-03-06 14:08:53
655,793,Challenging projects,1.4,2025-07-02 14:08:53
656,1644,Competitive salary,3.4,2023-12-22 14:08:53
657,107,Fast-paced environment,2.9,2024-01-20 14:08:53
658,1018,Underpaid position,2.8,2023-04-29 14:08:53
659,1870,High stress environment,1.2,2025-02-27 14:08:53
660,803,Great place to work,2.2,2023-05-01 14:08:53
661,780,Flexible working hours,3.2,2025-10-09 14:08:53
662,117,Poor management,1.4,2024-05-11 14:08:53
663,1970,Flexible working hours,2.9,2023-09-25 14:08:53
664,1198,Competitive salary,1.9,2023-09-07 14:08:53
665,1898,Innovative environment,3.3,2023-10-08 14:08:53
666,851,Underpaid position,4.3,2023-07-18 14:08:53
667,1312,Good work-life balance,3.7,2025-08-26 14:08:53
668,333,Strong leadership,1.8,2023-07-15 14:08:53
669,946,Learning opportunities,2.8,2023-02-01 14:08:53
670,1041,Flexible working hours,4.1,2024-06-19 14:08:53
671,546,High stress environment,3.7,2024-08-03 14:08:53
672,827,Career growth opportunities,3.3,2024-02-18 14:08:53
673,373,Excellent benefits,3.4,2024-01-28 14:08:53
674,1187,Limited growth,4.9,2023-12-04 14:08:53
675,1314,Fast-paced environment,3.4,2023-10-24 14:08:53
676,1579,Toxic workplace,2.9,2023-07-16 14:08:53
677,482,Innovative environment,1.6,2023-11-18 14:08:53
678,1721,Amazing company culture,2.7,2023-04-21 14:08:53
679,1110,Underpaid position,1.3,2024-10-15 14:08:53
680,797,Learning opportunities,4.0,2025-10-19 14:08:53
681,1240,Remote-friendly,3.4,2025-06-02 14:08:53
682,595,Great place to work,3.6,2024-12-05 14:08:53
683,1748,Innovative environment,2.1,2023-08-06 14:08:53
684,1492,Poor management,2.1,2023-10-11 14:08:53
685,1089,Flexible working hours,4.9,2024-06-05 14:08:53
686,1601,Supportive team,4.4,2022-11-29 14:08:53
687,760,Career growth opportunities,1.5,2025-10-08 14:08:53
688,1348,Learning opportunities,2.5,2023-05-12 14:08:53
689,1081,Fast-paced environment,2.2,2024-11-18 14:08:53
690,1380,Limited growth,4.6,2023-09-14 14:08:53
691,1813,Poor management,1.6,2023-01-04 14:08:53
692,361,Good work-life balance,3.4,2023-05-14 14:08:53
693,205,Amazing company culture,2.7,2025-09-23 14:08:53
694,1157,Good work-life balance,2.3,2024-01-12 14:08:53
695,623,High stress environment,2.2,2024-05-30 14:08:53
696,555,Career growth opportunities,3.7,2025-09-04 14:08:53
697,1053,Innovative environment,4.1,2023-12-01 14:08:53
698,754,Amazing company culture,5.0,2023-03-28 14:08:53
699,1359,Amazing colleagues,3.6,2025-05-23 14:08:53
700,309,Flexible working hours,4.4,2024-11-02 14:08:53
701,1659,Amazing colleagues,3.7,2023-09-09 14:08:53
702,1853,Amazing colleagues,2.2,2023-09-21 14:08:53
703,248,Challenging projects,2.4,2023-05-05 14:08:53
704,986,Good work-life balance,4.7,2025-08-15 14:08:53
705,1235,Toxic workplace,4.1,2024-01-05 14:08:53
706,152,Competitive salary,2.8,2025-09-28 14:08:53
707,1611,Career growth opportunities,3.2,2024-08-19 14:08:53
708,1082,Underpaid position,1.1,2025-04-03 14:08:53
709,1045,Competitive salary,1.4,2025-03-09 14:08:53
710,570,Limited growth,1.8,2024-01-02 14:08:53
711,151,Challenging projects,4.7,2023-04-27 14:08:53
712,1681,Supportive team,2.3,2025-09-26 14:08:53
713,603,Remote-friendly,3.1,2025-04-10 14:08:53
714,774,Underpaid position,2.4,2023-09-13 14:08:53
715,519,Amazing company culture,2.5,2025-06-26 14:08:53
716,1348,Competitive salary,2.0,2025-06-25 14:08:53
717,499,Career growth opportunities,2.1,2023-09-13 14:08:53
718,1668,High stress environment,4.3,2024-04-08 14:08:53
719,632,Strong leadership,4.5,2024-10-05 14:08:53
720,97,Competitive salary,1.4,2025-07-25 14:08:53
721,192,Strong leadership,3.7,2025-07-31 14:08:53
722,1239,Underpaid position,3.1,2025-10-24 14:08:53
723,1755,Innovative environment,3.8,2025-06-11 14:08:53
724,221,Strong leadership,2.7,2023-02-27 14:08:53
725,1504,Toxic workplace,1.2,2025-06-18 14:08:53
726,490,Flexible working hours,3.7,2023-11-14 14:08:53
727,1953,Fast-paced environment,2.3,2023-04-13 14:08:53
728,1276,Good work-life balance,2.6,2025-09-29 14:08:53
729,518,High stress environment,1.8,2024-11-08 14:08:53
730,1823,Challenging projects,3.9,2024-07-22 14:08:53
731,1500,Good work-life balance,4.1,2024-06-23 14:08:53
732,60,Limited growth,3.0,2023-02-15 14:08:53
733,1660,Fast-paced environment,4.2,2023-04-11 14:08:53
734,1617,Great place to work,3.6,2023-10-14 14:08:53
735,1215,Flexible working hours,4.4,2023-03-16 14:08:53
736,1648,Limited growth,3.3,2025-04-14 14:08:53
737,1638,Flexible working hours,2.4,2023-07-20 14:08:53
738,1896,Supportive team,2.7,2024-05-31 14:08:53
739,1088,Innovative environment,3.1,2023-04-21 14:08:53
740,123,High stress environment,2.5,2024-06-30 14:08:53
741,1860,Learning opportunities,5.0,2023-08-08 14:08:53
742,487,Remote-friendly,4.9,2023-09-22 14:08:53
743,1505,Competitive salary,4.2,2023-12-15 14:08:53
744,209,High stress environment,3.9,2025-02-15 14:08:53
745,1190,Challenging projects,1.5,2024-06-29 14:08:53
746,1894,Supportive team,2.5,2023-10-08 14:08:53
747,958,Great place to work,4.7,2025-06-09 14:08:53
748,1642,Challenging projects,2.6,2024-05-04 14:08:53
749,412,Underpaid position,2.5,2024-03-30 14:08:53
750,1675,Underpaid position,3.4,2025-07-23 14:08:53
751,996,Strong leadership,4.2,2024-07-22 14:08:53
752,622,Great place to work,3.0,2023-06-30 14:08:53
753,859,Supportive team,4.5,2024-01-04 14:08:53
754,772,Great place to work,2.4,2024-03-16 14:08:53
755,1934,Supportive team,4.4,2024-07-06 14:08:53
756,375,Learning opportunities,2.6,2025-01-30 14:08:53
757,683,Fast-paced environment,3.2,2024-09-12 14:08:53
758,1407,Amazing company culture,4.3,2023-01-31 14:08:53
759,746,Excellent benefits,2.2,2023-03-23 14:08:53
760,676,Great place to work,5.0,2024-05-06 14:08:53
761,384,Good work-life balance,3.2,2024-05-20 14:08:53
762,1291,Fast-paced environment,4.7,2022-11-29 14:08:53
763,419,Amazing colleagues,4.4,2023-01-12 14:08:53
764,219,Excellent benefits,1.4,2025-05-26 14:08:53
765,606,Challenging projects,2.4,2023-05-01 14:08:53
766,170,Great place to work,3.0,2024-06-14 14:08:53
767,10,Learning opportunities,4.0,2024-03-27 14:08:53
768,1669,Innovative environment,1.9,2023-03-10 14:08:53
769,1100,Career growth opportunities,4.6,2024-03-03 14:08:53
770,963,Learning opportunities,4.5,2025-02-22 14:08:53
771,1042,Amazing colleagues,2.9,2024-03-09 14:08:53
772,1975,Competitive salary,3.6,2025-07-07 14:08:53
773,1157,Remote-friendly,2.3,2023-11-25 14:08:53
774,253,Excellent benefits,4.3,2023-08-26 14:08:53
775,630,Strong leadership,3.4,2024-05-31 14:08:53
776,305,Strong leadership,1.1,2022-12-08 14:08:53
777,340,Remote-friendly,4.3,2025-06-06 14:08:53
778,128,Competitive salary,4.0,2025-10-06 14:08:53
779,12,Limited growth,4.7,2023-11-06 14:08:53
780,1259,Amazing colleagues,4.3,2024-10-26 14:08:53
781,1748,Career growth opportunities,4.0,2024-10-02 14:08:53
782,601,Remote-friendly,3.3,2024-05-17 14:08:53
783,1151,Amazing company culture,4.6,2024-11-16 14:08:53
784,1180,Amazing company culture,4.9,2025-10-01 14:08:53
785,803,Limited growth,4.8,2024-02-06 14:08:53
786,1378,Amazing colleagues,2.3,2025-03-11 14:08:53
787,389,Good work-life balance,2.7,2024-02-08 14:08:53
788,437,Excellent benefits,3.3,2023-03-18 14:08:53
789,493,Supportive team,1.1,2023-02-05 14:08:53
790,1032,Innovative environment,1.7,2023-03-20 14:08:53
791,534,Supportive team,2.1,2024-02-28 14:08:53
792,442,Amazing colleagues,4.9,2024-02-10 14:08:53
793,1284,Career growth opportunities,4.8,2025-07-16 14:08:53
794,619,Amazing company culture,3.2,2023-04-24 14:08:53
795,43,Poor management,4.0,2025-10-02 14:08:53
796,91,Amazing company culture,4.2,2024-03-06 14:08:53
797,393,Fast-paced environment,1.2,2024-10-09 14:08:53
798,448,Fast-paced environment,3.1,2025-02-04 14:08:53
799,420,Challenging projects,1.1,2025-04-13 14:08:53
800,41,Limited growth,1.7,2025-08-12 14:08:53
801,1047,Remote-friendly,5.0,2025-02-02 14:08:53
802,872,Poor management,4.3,2025-02-16 14:08:53
803,58,Challenging projects,2.0,2025-07-21 14:08:53
804,274,Poor management,4.7,2024-07-06 14:08:53
805,1764,High stress environment,1.7,2023-01-01 14:08:53
806,1452,Career growth opportunities,1.6,2023-05-27 14:08:53
807,882,Career growth opportunities,3.7,2025-03-24 14:08:53
808,1152,Limited growth,4.6,2025-03-10 14:08:53
809,656,Good work-life balance,4.3,2023-12-09 14:08:53
810,1249,Underpaid position,3.1,2025-08-24 14:08:53
811,357,Amazing company culture,3.9,2024-01-24 14:08:53
812,1448,Good work-life balance,3.4,2024-08-09 14:08:53
813,1488,Amazing colleagues,2.4,2024-01-19 14:08:53
814,1792,Remote-friendly,5.0,2023-04-07 14:08:53
815,1429,High stress environment,4.9,2023-08-13 14:08:53
816,518,Poor management,3.7,2023-12-17 14:08:53
817,80,Supportive team,3.4,2025-04-23 14:08:53
818,408,Excellent benefits,1.6,2024-03-03 14:08:53
819,808,Supportive team,1.4,2024-05-22 14:08:53
820,469,Innovative environment,3.1,2024-06-24 14:08:53
821,1055,Supportive team,2.2,2022-11-22 14:08:53
822,268,Underpaid position,4.9,2025-09-15 14:08:53
823,267,Supportive team,4.3,2023-12-26 14:08:53
824,838,Toxic workplace,1.8,2023-06-15 14:08:53
825,1359,Underpaid position,3.9,2024-11-03 14:08:53
826,109,Remote-friendly,2.4,2025-11-06 14:08:53
827,831,Poor management,4.2,2023-08-24 14:08:53
828,335,Good work-life balance,1.4,2023-08-05 14:08:53
829,1118,Amazing company culture,2.4,2024-07-14 14:08:53
830,1602,Limited growth,4.3,2023-12-14 14:08:53
831,678,Underpaid position,3.2,2024-07-19 14:08:53
832,976,Poor management,5.0,2025-04-08 14:08:53
833,1209,Innovative environment,4.7,2025-05-28 14:08:53
834,1841,Fast-paced environment,2.2,2024-12-08 14:08:53
835,1863,Flexible working hours,3.4,2023-05-01 14:08:53
836,1789,Career growth opportunities,1.1,2023-07-10 14:08:53
837,1510,Excellent benefits,2.3,2025-07-29 14:08:53
838,659,Amazing colleagues,1.5,2023-09-18 14:08:53
839,737,Amazing colleagues,2.8,2025-09-05 14:08:53
840,367,High stress environment,4.0,2025-01-17 14:08:53
841,187,High stress environment,1.5,2024-12-09 14:08:53
842,1698,Competitive salary,2.3,2024-09-27 14:08:53
843,1900,Limited growth,2.5,2022-11-28 14:08:53
844,1086,Limited growth,3.7,2025-03-21 14:08:53
845,475,Challenging projects,1.4,2025-09-19 14:08:53
846,1569,Great place to work,3.8,2025-09-22 14:08:53
847,1967,Learning opportunities,4.3,2025-05-01 14:08:53
848,1613,Excellent benefits,4.3,2024-07-22 14:08:53
849,1618,Excellent benefits,1.4,2023-11-13 14:08:53
850,1795,Good work-life balance,1.7,2024-07-27 14:08:53
851,1393,Amazing colleagues,3.8,2025-10-25 14:08:53
852,1119,Fast-paced environment,3.9,2022-11-16 14:08:53
853,284,Toxic workplace,3.9,2025-05-03 14:08:53
854,1642,Supportive team,2.5,2023-02-27 14:08:53
855,1083,Limited growth,1.2,2023-02-20 14:08:53
